timestamp_ms,label,ax,ay,az,gx,gy,gz
870983,WALKING,-1.085449,0.311768,-0.023193,-103.393547,55.114742,2.502441
871003,WALKING,-1.161499,0.307617,-0.180054,-80.932610,73.547363,-2.685547
871023,WALKING,-1.420288,0.147949,-0.243652,-15.014647,15.014647,0.671387
871043,WALKING,-1.430542,0.096313,-0.147949,101.013176,-54.504391,20.324705
871063,WALKING,-1.510864,-0.048706,-0.234009,165.771469,-55.358883,36.865234
871083,WALKING,-1.522217,-0.370239,-0.426758,141.357422,-18.005371,32.470703
871103,WALKING,-1.346436,-0.444702,-0.268799,100.219719,8.361816,23.315428
871123,WALKING,-1.087524,-0.299438,-0.199097,74.523926,29.846189,6.774902
871143,WALKING,-0.927856,-0.207153,-0.153564,51.696774,35.888672,-14.709472
871163,WALKING,-0.876953,-0.169678,-0.141357,40.771481,35.034180,-25.024412
871183,WALKING,-0.858398,-0.158691,-0.183838,44.982906,32.653809,-28.015135
871203,WALKING,-0.861694,-0.191650,-0.210205,52.795406,29.479979,-28.320311
871223,WALKING,-0.867676,-0.224121,-0.182373,61.828609,26.733397,-23.681639
871243,WALKING,-0.832520,-0.235107,-0.164673,78.857422,22.888182,-15.075683
871263,WALKING,-0.776611,-0.255859,-0.140015,95.336906,24.963377,-8.056641
871283,WALKING,-0.737671,-0.293091,-0.146973,103.942863,33.630371,-4.150391
871303,WALKING,-0.744873,-0.323975,-0.163452,102.294914,42.358395,-1.220703
871323,WALKING,-0.793945,-0.342041,-0.163818,95.581047,46.569820,2.258301
871343,WALKING,-0.845703,-0.297729,-0.197632,91.369621,45.104977,7.568359
871363,WALKING,-0.889282,-0.251099,-0.215942,88.989250,43.273922,11.047362
871383,WALKING,-0.926270,-0.247803,-0.174194,89.660637,47.485348,11.474608
871403,WALKING,-0.949707,-0.255859,-0.171875,97.778313,52.856441,12.329101
871423,WALKING,-0.999146,-0.262573,-0.189453,110.717766,56.640621,15.319823
871443,WALKING,-1.011353,-0.238892,-0.203857,123.413078,60.485836,20.324705
871463,WALKING,-1.054443,-0.175293,-0.148193,137.084961,64.453125,22.521971
871483,WALKING,-1.173584,-0.180420,-0.128662,146.179199,67.138672,22.827147
871503,WALKING,-1.287476,-0.201416,-0.126831,157.897949,62.561031,26.733397
